Äŕňŕ;Ęîđäčíŕňű,0;;Ďëîůŕäü ďîćŕđŕ, ęě2;Ńđĺäí˙˙ ňĺěďĺđŕňóđŕ âîçäóőŕ, Ń0;Ńđĺäí˙˙ îňíîńčňĺëüíŕ˙ âëŕćíîńňü âîçäóőŕ, %;Ęîëč÷ĺńňâî îńŕäęîâ, ěě;Íŕďđŕâëĺíčĺ âĺňđŕ â 12:00;Ńđĺäí˙˙ ńęîđîńňü âĺňđŕ, ě/c;Çŕăđ˙çíĺíčĺ 137Cs, ęÁę/ě2;Ďđčěĺ÷ŕíčĺ
;ń,ř;â,ä;;;;;;;;
23.04.19;52.409743 ;32.486103;;;;;;;;
23.04.19;52.391906 ;33.431495 ;;;;;;;;
23.04.19;52.442286 ;33.463826;;;;;;;;
23.04.19;52.377695 ;33.719102;7,86;;;;;;;
23.04.19;52.395715 ;33.672410;6,53;;;;;;;
23.04.19;52.596839 ;32.780049;;;;;;;;
23.04.19;52.609566 ;32.898973;;;;;;;;
23.04.19;52.735694 ;33.307925 ;;;;;;;;
23.04.19;52.778052 ;33.302055 ;;;;;;;;
23.04.19;52.773757 ;33.293701 ;;;;;;;;
23.04.19;53.081239 ;33.690948 ;3,99;;;;;;;
23.04.19;53.135237 ;33.449250;1,993;;;;;;;
23.04.19;53.126259 ;33.657323;;;;;;;;
23.04.19;53.170647 ;33.155732;;;;;;;;
23.04.19;53.184391 ;33.184545;;;;;;;;
23.04.19;53.213845 ;33.581086;6,18;;;;;;;
23.04.19;53.283279 ;33.559800;5,87;;;;;;;
23.04.19;53.336501 ;33.692444;;;;;;;;
23.04.19;53.554178 ;33.317414;3,54;;;;;;;
23.04.19;53.600247 ;33.631897 ;5,56;;;;;;;
23.04.19;53.626317 ;33.625031;9,27;;;;;;;
23.04.19;53.584785 ;33.651206 ;;;;;;;;
23.04.19;53.784870 ;33.326631;;;;;;;;
23.04.19;53.745739 ;33.710374;;;;;;;;
23.04.19;53.741314 ;33.745707 ;;;;;;;;
23.04.19;53.590664 ;34.516914 ;;;;;;;;
23.04.19;53.442150 ;34.414279 ;;;;;;;;
23.04.19;53.424854 ;34.299976 ;;;;;;;;
23.04.19;53.029819 ;34.041156 ;;;;;;;;
23.04.19;52.084946 ;34.241276 ;;;;;;;;
23.04.19;53.015643 ;34.989193 ;;;;;;;;
24.04.19;52.962745 ;31.604978 ;;;;;;;;
24.04.19;53.009583 ;31.718249;;;;;;;;
24.04.19;53.008999 ;32.141877;5,16;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
24.04.19;52.855864 ;31.801300 ;16,46;;;;;;;
24.04.19;52.855864 ;31.801301;20,74;;;;;;;
24.04.19;52.714855 ;31.600617 ;;;;;;;;
24.04.19;52.500056 ;31.697923 ;;;;;;;;
24.04.19;52.500965 ;32.363021 ;;;;;;;;
24.04.19;52.306973 ;31.762979;;;;;;;;
24.04.19;52.195402 ;31.775208;1,993;;;;;;;
24.04.19;52.194560 ;31.751175;3,42;;;;;;;
24.04.19;52.257140 ;32.901822;;;;;;;;
24.04.19;52.391525 ;32.762604;1,993;;;;;;;
24.04.19;52.500965 ;32.363021 ;;;;;;;;
24.04.19;52.590568 ;33.092279;;;;;;;;
24.04.19;52.663455 ;32.862564 ;;;;;;;;
24.04.19;52.616107 ;32.775044;;;;;;;;
24.04.19;52.796119 ;32.406922;5,36;;;;;;;
24.04.19;52.808304 ;32.708542;;;;;;;;
24.04.19;52.924847 ;32.428993 ;;;;;;;;
24.04.19;53.543163 ;33.261796;4,42;;;;;;;
24.04.19;53.523982 ;33.269348;4,64;;;;;;;
24.04.19;53.707275 ;33.553620;3,18;;;;;;;
24.04.19;53.711693 ;33.913849;;;;;;;;
24.04.19;53.878440 ;33.286515;4,72;;;;;;;
24.04.19;53.867105 ;33.272095;5,36;;;;;;;
24.04.19;53.945579 ;33.590699;1,993;;;;;;;
24.04.19;53.945900 ;33.554961 ;;;;;;;;
24.04.19;53.711693 ;33.913848 ;;;;;;;;
24.04.19;53.516502 ;34.264656 ;;;;;;;;
24.04.19;53.443726 ;34.416911 ;;;;;;;;
24.04.19;53.359664 ;33.984863 ;;;;;;;;
24.04.19;53.322685 ;33.813161;;;;;;;;
24.04.19;53.342757 ;33.709961 ;;;;;;;;
24.04.19;53.111186 ;34.090005;;;;;;;;
24.04.19;53.054546 ;34.038728;;;;;;;;
24.04.19;52.815544 ;34.519890;;;;;;;;
24.04.19;52.640563 ;33.999940;6,46;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
24.04.19;52.130959 ;34.295197;8,06;;;;;;;
24.04.19;51.969653 ;34.370727 ;11,32;;;;;;;
24.04.19;51.893000 ;34.324199 ;;;;;;;;
24.04.19;52.300808 ;34.705841;;;;;;;;
24.04.19;52.429260 ;34.738499 ;;;;;;;;
24.04.19;52.445969 ;34.782883 ;;;;;;;;
24.04.19;52.508690 ;34.598000;;;;;;;;
24.04.19;52.520668 ;34.546341 ;;;;;;;;
24.04.19;52.970378 ;34.639709;;;;;;;;
24.04.19;53.004041 ;35.103378 ;5,37;;;;;;;
24.04.19;52.987510 ;35.118485;5,51;;;;;;;
24.04.19;53.069401 ;35.061684 ;;;;;;;;
25.04.19;53.071945 ;31.415448 ;;;;;;;;
25.04.19;53.059775;31.426484 ;;;;;;;;
25.04.19;52.896285 ;31.658807 ;;;;;;;;
25.04.19;52.783400 ;31.668200 ;;;;;;;;
25.04.19;52.785666 ;31.741856 ;;;;;;;;
25.04.19;52.848400 ;31.878205;14,65;;;;;;;
25.04.19;52.854205 ;31.970215;13,32;;;;;;;
25.04.19;52.973454 ;32.228394;3,93;;;;;;;
25.04.19;52.803444 ;32.227146 ;;;;;;;;
25.04.19;52.666072 ;32.516997 ;;;;;;;;
25.04.19;52.496995 ;31.701049 ;1,993;;;;;;;
25.04.19;52.502570 ;31.927074 ;;;;;;;;
25.04.19;52.398229 ;32.757111;6,74;;;;;;;
25.04.19;52.271644 ;32.757462 ;;;;;;;;
25.04.19;52.202557 ;31.802673 ;3,53;;;;;;;
25.04.19;52.216098 ;32.302608 ;;;;;;;;
25.04.19;52.383976 ;33.421721 ;;;;;;;;
25.04.19;52.404094 ;33.706054 ;10,59;;;;;;;
25.04.19;52.576598 ;33.815117 ;;;;;;;;
25.04.19;52.594905 ;33.740402;;;;;;;;
25.04.19;52.602317 ;33.663681 ;;;;;;;;
25.04.19;52.618903 ;33.110626;;;;;;;;
25.04.19;52.813327 ;33.596511 ;;;;;;;;
25.04.19;52.807071 ;33.179462 ;;;;;;;;
25.04.19;52.826194 ;33.228813 ;;;;;;;;
25.04.19;52.946921 ;33.198413 ;;;;;;;;
25.04.19;52.963115 ;33.613357 ;;;;;;;;
25.04.19;53.025109 ;33.295441;3,85;;;;;;;
25.04.19;52.985857 ;33.527526 ;6,14;;;;;;;
25.04.19;53.070927 ;33.734894;14,9;;;;;;;
25.04.19;53.188756 ;33.417663 ;3,34;;;;;;;
25.04.19;53.187771 ;33.659508 ;;;;;;;;
25.04.19;53.233601 ;33.472481 ;;;;;;;;
25.04.19;53.262338 ;33.793258 ;6,65;;;;;;;
25.04.19;53.332513 ;33.668289 ;9,91;;;;;;;
25.04.19;53.310946 ;33.833660 ;;;;;;;;
25.04.19; 53.358822 ;33.611748 ;;;;;;;;
25.04.19;53.418902 ;33.858500 ;;;;;;;;
25.04.19;53.464001 ;33.369006 ;;;;;;;;
25.04.19;53.752770 ;33.298187 ;6,86;;;;;;;
25.04.19;53.762149 ;33.291992 ;;;;;;;;
25.04.19;53.876011 ;33.259735 ;5,24;;;;;;;
25.04.19;53.953661;33.601684 ;5,74;;;;;;;
25.04.19;53.862299 ;33.696400 ;;;;;;;;
25.04.19;53.583600 ;34.289700 ;;;;;;;;
25.04.19;53.522884 ;34.263846 ;;;;;;;;
25.04.19;53.415515 ;33.859688 ;;;;;;;;
25.04.19;53.495715 ;34.313381 ;;;;;;;;
25.04.19;53.442444 ;34.415690 ;;;;;;;;
25.04.19;53.165500 ;34.701200;;;;;;;;
25.04.19;53.157242 ;35.118802;;;;;;;;
25.04.19;52.860615 ;34.672722 ;;;;;;;;
25.04.19;52.061000 ;34.476157 ;;;;;;;;
25.04.19;52.959254 ;34.709872 ;;;;;;;;
25.04.19;52.989154 ;34.837700 ;;;;;;;;
25.04.19;52.149501 ;34.295196 ;4,39;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
25.04.19;51.986796 ;34.308281 ;;;;;;;;
26.04.19;53.192799 ;31.478799 ;;;;;;;;
26.04.19;53.093199;31.615905 ;5,04;;;;;;;Âáëčçč ňîđô˙íčęŕ
26.04.19;53.062251;31.505121 ;;;;;;;;
26.04.19;52.929602 ;32.209167 ;2,541;;;;;;;
26.04.19;52.840106 ;31.974334 ;7,99;;;;;;;
26.04.19;52.855147;31.690298 ;;;;;;;;
26.04.19;52.785586 ;31.745479 ;;;;;;;;
26.04.19;52.756576 ;31.806001;;;;;;;;
26.04.19;52.806107 ;32.226017 ;;;;;;;;
26.04.19;52.503683 ;31.690063 ;7,06;;;;;;;
26.04.19;52.494069 ;31.730575 ;5,74;;;;;;;
26.04.19;52.182964 ;31.787622 ;;;;;;;;
26.04.19;52.409470 ;32.796921 ;;;;;;;;
26.04.19;52.386409 ;33.424025 ;;;;;;;;
26.04.19;52.376269 ;33.547356;;;;;;;;
26.04.19;52.402418 ;33.729400 ;1,993;;;;;;;
26.04.19;52.380341;33.570320 ;;;;;;;;
26.04.19;52.435298 ;33.526028 ;;;;;;;;
26.04.19;52.529747 ;33.647017 ;;;;;;;;
26.04.19;53.041213 ;33.067474 ;7,02;;;;;;;
26.04.19;52.986683 ;33.557740;9,25;;;;;;;
26.04.19;52.905899 ;33.656822 ;;;;;;;;
26.04.19;52.910294 ;33.480930 ;;;;;;;;
26.04.19;52.916500 ;33.195601;;;;;;;;
26.04.19; 52.882068 ;33.152340 ;;;;;;;;
26.04.19;52.879935 ;33.190581 ;;;;;;;;
26.04.19;53.112162 ;33.678588 ;8,22;;;;;;;
26.04.19;53.089075 ;33.755493 ;7,75;;;;;;;
26.04.19;53.086356 ;33.604191 ;;;;;;;;
26.04.19;53.201919;33.327026 ;7,49;;;;;;;
26.04.19;53.238920 ;33.810424 ;5,34;;;;;;;
26.04.19;53.309216;33.694336 ;;;;;;;;
26.04.19;53.710526 ;33.153992;6,23;;;;;;;
26.04.19;53.679912;33.547752 ;;;;;;;;
26.04.19;53.719799 ;33.305663 ;;;;;;;;
26.04.19;53.918560 ;33.331757 ;;;;;;;;
26.04.19;53.940729 ;33.631897 ;8,22;;;;;;;
26.04.19;53.679912 ;33.547752 ;;;;;;;;
26.04.19;53.444354 ;34.415572 ;;;;;;;;
26.04.19;53.309216 ;33.694336 ;;;;;;;;
26.04.19;53.200274 ;33.952560 ;1,993;;;;;;;
26.04.19;53.300114 ;34.335987;;;;;;;;
26.04.19;53.298346 ;34.220230 ;;;;;;;;
26.04.19;53.241348 ;34.068301 ;;;;;;;;
26.04.19;53.139125 ;34.056351 ;;;;;;;;
26.04.19;53.169631 ;34.692889 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
26.04.19;53.069915 ;34.029350 ;;;;;;;;
26.04.19;53.034096 ;34.045936 ;;;;;;;;
26.04.19;52.249664 ;33.954621;10,34;;;;;;;
26.04.19;51.920174;34.271164 ;;;;;;;;
26.04.19;51.984100 ;34.317000 ;;;;;;;;
26.04.19;51.977897 ;34.302952 ;;;;;;;;
26.04.19;51.980651 ;34.336395 ;;;;;;;;
26.04.19;52.017941 ;34.401424 ;;;;;;;;
26.04.19;52.170761 ;34.487347 ;;;;;;;;
26.04.19;52.316879 ;34.501929 ;;;;;;;;
26.04.19;52.462708 ;34.628601 ;;;;;;;;
26.04.19;52.793213 ;34.733706 ;;;;;;;;
26.04.19;53.103100 ;34.952099 ;;;;;;;;
26.04.19;53.169631 ;34.692889 ;;;;;;;;
27.04.19;53.208545 ;31.471798 ;;;;;;;;
27.04.19;53.113200 ;31.771500 ;;;;;;;;
27.04.19;52.853874 ;31.676606 ;;;;;;;;
27.04.19;52.934568 ;32.246246;7,54;;;;;;;
27.04.19;52.804054 ;32.223277 ;;;;;;;;
27.04.19;52.492927 ;31.709301 ;;;;;;;;
27.04.19;52.335223 ;32.977802 ;;;;;;;;
27.04.19;51.981281 ;34.231419 ;;;;;;;;
27.04.19;52.218414 ;34.456904 ;;;;;;;;
27.04.19;52.383888 ;33.456778 ;;;;;;;;
27.04.19;52.522999 ;33.647968 ;;;;;;;;
27.04.19;52.430737 ;33.524371 ;;;;;;;;
27.04.19;52.795184 ;33.989017 ;;;;;;;;
27.04.19;52.793067 ;33.483261 ;;;;;;;;
27.04.19;52.908008 ;33.970318 ;;;;;;;;
27.04.19;52.876724 ;33.396358 ;;;;;;;;
27.04.19;53.077830 ;34.099009 ;;;;;;;;
27.04.19;53.130294 ;34.171600 ;5,09;;;;;;;
27.04.19;53.071289 ;33.524029 ;;;;;;;;
27.04.19;53.098971 ;33.778839 ;3,99;;;;;;;
27.04.19;53.108041 ;33.677215 ;5,36;;;;;;;
27.04.19;53.138343 ;33.746493 ;;;;;;;;
27.04.19;53.174148 ;34.284217 ;;;;;;;;
27.04.19;53.306019 ;33.993877 ;;;;;;;;
27.04.19;53.280121 ;33.758265 ;;;;;;;;
27.04.19;53.323794 ;33.594505 ;;;;;;;;
27.04.19;53.650356 ;33.197806 ;;;;;;;;
27.04.19;53.723529 ;33.164978 ;6,97;;;;;;;
27.04.19;53.310916 ;34.362629 ;;;;;;;;
27.04.19;53.343422 ;34.208484 ;;;;;;;;
27.04.19;53.444328 ;34.419319 ;;;;;;;;
27.04.19;53.483757 ;34.407143 ;;;;;;;;
27.04.19;53.488913 ;34.412909 ;;;;;;;;
27.04.19;53.722716 ;33.226776 ;4,79;;;;;;;
27.04.19;53.968204 ;33.587951 ;9,62;;;;;;;
27.04.19;53.928602 ;33.513793 ;6,78;;;;;;;
27.04.19;53.156483 ;34.871845 ;;;;;;;;
27.04.19;53.134060 ;34.971687 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
27.04.19;53.141197 ;35.037013 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
27.04.19;52.899508 ;34.789844 ;;;;;;;;
27.04.19;52.581927 ;34.614215 ;;;;;;;;
27.04.19;52.267643 ;34.762531 ;;;;;;;;
28.04.19;53.192710;31.483450;;;;;;;;
28.04.19;52.804133;32.225665;;;;;;;;
28.04.19;53.296795;32.772240;;;;;;;;
28.04.19;53.701787;33.150215;6,39;;;;;;;
28.04.19;53.709002;33.145752;3,99;;;;;;;
28.04.19;53.703692;33.200096;;;;;;;;
28.04.19;53.703307;33.190399;;;;;;;;
28.04.19;53.708744;33.199573;;;;;;;;
28.04.19;53.660922;33.515896;;;;;;;;
28.04.19;53.659981;33.512497;;;;;;;;
28.04.19;53.657390;33.518742;;;;;;;;
28.04.19;53.655872;33.515511;;;;;;;;
28.04.19;53.965942;33.621536;;;;;;;;
28.04.19;53.695843;33.675696;;;;;;;;
28.04.19;53.875606;33.370971;1,993;;;;;;;
28.04.19;53.807014;33.486637;;;;;;;;
28.04.19;53.808944;33.456532;;;;;;;;
28.04.19;53.807533;33.451305;;;;;;;;
28.04.19;53.805595;33.455238;;;;;;;;
28.04.19;53.804783;33.461334;;;;;;;;
28.04.19;53.499106;33.694790;;;;;;;;
28.04.19;53.319252;33.600181;;;;;;;;
28.04.19;53.371406;34.310546;;;;;;;;
28.04.19;53.373047;34.309021;;;;;;;;
28.04.19;53.446053;34.388222;;;;;;;;
28.04.19;53.444607;34.419964;;;;;;;;
29.04.19;52.490306;31.661224 ;5,27 ;;;;;;;
29.04.19;52.591858;31.666478 ;;;;;;;;
29.04.19;53.065792 ;32.097183 ;;;;;;;;
29.04.19;53.057068 ;32.800571 ;;;;;;;;
29.04.19;53.694267 ;33.178710 ;10,49;;;;;;;
29.04.19;53.707077 ;33.204230 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
29.04.19;53.873987 ;33.365478 ;4,11 ;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
29.04.19;53.867058 ;33.450141 ;;;;;;;;
29.04.19;53.937939 ;33.551300 ;;;;;;;;
29.04.19;53.792942 ;33.972389 ;;;;;;;;
29.04.19;53.703784 ;34.140362 ;;;;;;;;
29.04.19;53.598159 ;34.309193 ;;;;;;;;
29.04.19;53.593849 ;34.310027 ;;;;;;;;
29.04.19;53.442089 ;34.414234 ;;;;;;;;
29.04.19;53.258014 ;34.488475 ;;;;;;;;
29.04.19;53.357718 ;34.018055 ;;;;;;;;
29.04.19;53.394814 ;34.003067 ;;;;;;;;
29.04.19;53.389866 ;34.100193 ;;;;;;;;
29.04.19;53.481445 ;33.808364 ;;;;;;;;
29.04.19;53.313000 ;33.764439 ;;;;;;;;
29.04.19;53.289026 ;33.729400 ;7,9;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé ďîćŕđ
29.04.19;53.309109 ;33.601608 ;;;;;;;;
29.04.19;53.168385 ;33.459331 ;;;;;;;;
29.04.19;53.148422 ;33.498874 ;;;;;;;;
29.04.19;53.146465 ;33.517040 ;;;;;;;;
29.04.19;53.021812 ;33.771526 ;;;;;;;;
29.04.19;52.350540 ;32.950316 ;;;;;;;;
29.04.19;52.634635 ;33.005603 ;;;;;;;;
29.04.19;52.637332 ;33.021214 ;;;;;;;;
29.04.19;52.638206 ;33.014797 ;;;;;;;;
29.04.19;52.783386 ;33.081824 ;;;;;;;;
29.04.19;52.607078 ;33.139381 ;;;;;;;;
29.04.19;52.777996 ;33.349284 ;;;;;;;;
29.04.19;52.768414 ;33.713772 ;;;;;;;;
29.04.19;52.502197 ;33.605998 ;;;;;;;;
29.04.19;52.151890 ;34.342467 ;;;;;;;;
29.04.19;52.147632 ;34.343212 ;;;;;;;;
29.04.19;52.007003 ;34.355968 ;;;;;;;;
29.04.19;52.589863 ;34.694592 ;;;;;;;;
29.04.19;52.840935 ;34.513549 ;3,82;;;;;;;
29.04.19;53.028826 ;34.583587 ;3,6;;;;;;;
29.04.19;53.071766 ;34.941830 ;;;;;;;;
30.04.19;52.486125 ;31.672210 ;1,99;;;;;;;
30.04.19;52.491691 ;31.673565 ;;;;;;;;
30.04.19;52.701716 ;31.681664 ;;;;;;;;
30.04.19;52.820500 ;31.622100 ;;;;;;;;
30.04.19;52.820949 ;31.608431 ;;;;;;;;
30.04.19;53.027942 ;31.482736 ;;;;;;;;
30.04.19;53.057652 ;31.342386 ;;;;;;;;
30.04.19;53.063480 ;31.334057 ;;;;;;;;
30.04.19;53.183818 ;31.499176 ;1,99;;;;;;;
30.04.19;52.806053 ;32.223784 ;;;;;;;;
30.04.19;53.045844 ;32.308890 ;;;;;;;;
30.04.19;53.690201 ;33.182830 ;2,96;;;;;;;
30.04.19;53.695972 ;33.465366 ;;;;;;;;
30.04.19;53.860626 ;33.354492 ;5,98;;;;;;;
30.04.19;53.862713 ;33.457511 ;;;;;;;;
30.04.19;53.516013 ;34.295138 ;;;;;;;;
30.04.19;53.513123 ;34.298556 ;;;;;;;;
30.04.19;53.441418 ;34.417332 ;;;;;;;;
30.04.19;53.363555 ;34.158607 ;;;;;;;;
30.04.19;53.234959 ;34.441348 ;;;;;;;;
30.04.19;53.259769 ;34.497936 ;;;;;;;;
30.04.19;53.194897 ;34.784119 ;;;;;;;;
30.04.19;53.197899 ;34.794200 ;;;;;;;;
30.04.19;53.038348 ;35.075351 ;;;;;;;;
30.04.19;53.069277 ;34.422912 ; 8,88;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
30.04.19;52.947445 ;34.457855 ;;;;;;;;
30.04.19;52.874386 ;34.467116 ;;;;;;;;
30.04.19;52.789475 ;34.492950 ;5,75;;;;;;;
30.04.19;52.776534 ;34.490787 ;;;;;;;;
30.04.19;52.750008 ;34.484706 ;;;;;;;;
30.04.19;52.722514 ;34.496769 ;;;;;;;;
30.04.19;52.756934 ;34.106529 ;;;;;;;;
30.04.19;52.762817 ;34.108021 ;;;;;;;;
30.04.19;52.571910 ;34.605621 ;;;;;;;;
30.04.19;52.550083 ;34.657214 ;;;;;;;;
30.04.19;52.536490 ;34.678401 ;;;;;;;;
30.04.19;52.535370 ;34.997551 ;;;;;;;;
30.04.19;52.549479 ;33.700179 ;;;;;;;;
30.04.19;52.408787 ;33.693465 ;;;;;;;;Âáëčçč ňîđô˙íčęŕ
30.04.19;52.635361 ;32.728999 ;;;;;;;;Âáëčçč ňîđô˙íčęŕ
30.04.19;52.775150 ;33.092766 ;;;;;;;;
30.04.19;53.061916 ;33.645096 ;;;;;;;;
30.04.19;53.064441 ;33.635837 ;;;;;;;;
30.04.19;53.125346 ;33.274188 ;;;;;;;;
30.04.19;53.259533 ;33.429211 ;;;;;;;;
30.04.19;53.262908 ;33.433066 ;;;;;;;;
30.04.19;53.291671 ;33.669468 ;;;;;;;;
30.04.19;53.233421 ;33.763443 ;;;;;;;;
30.04.19;53.090751 ;33.953925 ;;;;;;;;
30.04.19;53.173714 ;34.120040 ;;;;;;;;
30.04.19;53.178206 ;34.123755 ;;;;;;;;
30.04.19;53.480988 ;33.722976 ;;;;;;;;
30.04.19;53.476909 ;33.726418 ;;;;;;;;
01.05.19;53.596972;34.372906;;;;;;;;
01.05.19;53.379696;34.030201;;;;;;;;
01.05.19;53.174095;33.941669;;;;;;;;
01.05.19;53.045448;33.735660;;;;;;;;
01.05.19;53.068864;34.420166;1,993;;;;;;;
01.05.19;53.067214;34.428405;7,09;;;;;;;
01.05.19;52.792579;34.492061;;;;;;;;
01.05.19;53.441872;34.418212;;;;;;;;
02.05.19;53.243167;33.276610;;;;;;;;
03.05.19;52.309401;31.988976;;;;;;;;
03.05.19;52.804252;32.226825;;;;;;;;
03.05.19;53.706832;33.948195;;;;;;;;
03.05.19;53.704959;33.981606;;;;;;;;
03.05.19;52.597403;33.880618;;;;;;;;
03.05.19;52.601078;33.881675;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
03.05.19;52.495003;33.568751;;;;;;;;
03.05.19;52.499869;33.045322;;;;;;;;
05.05.19;53.441872;34.418212;;;;;;;;
06.05.19;53.551925;34.302390;;;;;;;;
06.05.19;53.441872;34.418212;;;;;;;;
06.05.19;53.014519;34.372920;;;;;;;;
06.05.19;53.010483;34.381882;;;;;;;;
06.05.19;52.984249;33.524609;;;;;;;;
06.05.19;52.986885;33.525405;;;;;;;;
07.05.19;53.134120;34.976737;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
10.05.19;53.441872;34.418212;;;;;;;;
12.05.19;52.804107;32.223186;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
12.05.19;53.441872;34.418212;;;;;;;;
13.05.19;52.804770;32.221912;;;;;;;;
13.05.19;52.803805;32.227554;;;;;;;;
13.05.19;53.441872;34.418212;;;;;;;;
14.05.19;52.806732;32.224376;;;;;;;;
14.05.19;52.803322;32.223194;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
14.05.19;53.441872;34.418212;;;;;;;;
15.05.19;52.801884;32.223674;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.05.19;53.367821;33.207035;;;;;;;;
16.05.19;53.275386; 33.212878;;;;;;;;
16.05.19;53.338860;34.655181;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.05.19;53.441871;34.419353;;;;;;;;
17.05.19;52.806567;32.224879;;;;;;;;
17.05.19;53.964504;33.735652;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
17.05.19;53.444378 ;34.417037;;;;;;;;
18.05.19;52.904278;31.667300;;;;;;;;
18.05.19;52.806965;32.223133;;;;;;;;
18.05.19;52.805878;32.229019;;;;;;;;
18.05.19;53.011139;32.623000;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
18.05.19;52.988640;33.477665;;;;;;;;
18.05.19;53.049633;33.872603;;;;;;;;
18.05.19;52.494865;33.563408;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
18.05.19;33.563408;34.418517;;;;;;;;
19.05.19;52.936703;32.176071;;;;;;;;
19.05.19;52.805359;32.221085;;;;;;;;
19.05.19;52.804543;32.226852;;;;;;;;
19.05.19;52.348431;33.011538;;;;;;;;
19.05.19;52.687829;32.903366;1,993;;;;;;;
19.05.19;53.555000;33.525623;;;;;;;;
19.05.19;53.551743;33.524227;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
19.05.19;53.533786;33.778953;;;;;;;;
19.05.19;33.563408;34.418517;;;;;;;;
20.05.19;52.803696;32.222141;;;;;;;;
20.05.19;52.803924;32.226410;;;;;;;;
20.05.19;52.685852;32.900619;4,76;;;;;;;
20.05.19;53.304050;34.340694;;;;;;;;
20.05.19;53.444050;34.416248;;;;;;;;
21.05.19;52.805351;32.223640;;;;;;;;
21.05.19;52.446876 ;32.382491;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
21.05.19;53.052634;33.174053;;;;;;;;
21.05.19;52.789574;33.144347;;;;;;;;
21.05.19;52.653106;32.648342;;;;;;;;
21.05.19;52.616066;32.776669;;;;;;;;
21.05.19;52.691513;32.894156;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
21.05.19;52.690018 ;32.900787;;;;;;;;
21.05.19;52.602778;33.879696;;;;;;;;
21.05.19;52.450710;33.506991;;;;;;;;
21.05.19;53.443591;34.420459;;;;;;;;
22.05.19;52.442783;33.502705;;;;;;;;
22.05.19;52.804008;32.948268;;;;;;;;
22.05.19;52.799229;32.953261;;;;;;;;
22.05.19;52.807964;32.960487;;;;;;;;
22.05.19;52.803485;32.962840;;;;;;;;
22.05.19;52.801571;32.968036;;;;;;;;
23.05.19;52.806038; 32.222724;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
23.05.19;52.605341;33.879776;3,04;;;;;;;
23.05.19;52.840049;34.263236;;;;;;;;
23.05.19;52.836482;34.268501;;;;;;;;
23.05.19;53.442468;34.418792;3,12;;;;;;;
24.05.19;52.806038; 32.222724;2,965;;;;;;;
24.05.19;52.771831;33.073738;;;;;;;;
24.05.19;52.781688;33.669913;;;;;;;;
24.05.19;52.605758;33.877029;1,993;;;;;;;
24.05.19;53.109264;34.302654;;;;;;;;
24.05.19;53.304050;34.337845;;;;;;;;
24.05.19;53.442468;34.418792;2,699;;;;;;;
25.05.19;53.025970;32.357673;;;;;;;;
25.05.19;52.802969;32.214660;1,993;;;;;;;
25.05.19;53.442468;34.418792;2,603;;;;;;;
26.05.19;52.805874;32.224960;2,628;;;;;;;
26.05.19;53.442468;34.418792;2,825;;;;;;;
27.05.19;53.027839;32.359672;;;;;;;;
27.05.19;52.805874;32.224960;3,02;;;;;;;
27.05.19;52.397461;33.293827;;;;;;;;
27.05.19;53.192218;33.533099;;;;;;;;
27.05.19;53.956356; 33.765872;;;;;;;;
27.05.19;52.089080;34.146244;;;;;;;;
27.05.19;53.305305;34.338645;;;;;;;;
27.05.19;53.442468;34.418792;3,02;;;;;;;
28.05.19;52.805874;32.224960;2,857;;;;;;;
28.05.19;52.951175;33.975475;;;;;;;;
28.05.19;52.947338;33.979202;;;;;;;;
28.05.19;53.135509;34.974162;;;;;;;;
